year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
1968,-0.7863228012659166,-1.5000818775579876,-2.1097914263890916,1.5080845430943186,0.22061231108924256,-0.5362541009422863,1.0212511602804337,-0.6194852455290242,-0.17978280561264848,0.9153558397542501,-0.6163421855595056,0.1453394307665568,0.5368676074651796,0.024191499034274342,0.02275487679519041
1972,-8.503336297359407,-2.3622669881717515,-3.3343765034109745,-1.8830407973791474,1.766710820726738,0.2646523484570576,1.40618065967931,-0.9070595860041978,0.20431036010192846,-0.2772402589661789,0.9638178303442436,0.3813226997551946,0.6466885202998385,0.2911427440564801,0.0395353191614989
1976,0.3608244625969509,0.5431416765437876,-2.366710666191005,-0.1469973878657983,-1.1534371876965093,0.3015381570287228,-0.7693453558586623,-0.831964056356315,0.30829092917630646,0.138305056925654,-0.20432921902461704,0.7577621382320148,-0.09667279045846634,0.017509481613941964,-0.16028790494389789
1980,-4.5682705062708315,-0.6184769198321342,-2.036003773163945,0.21827777158615735,-1.975309739363204,0.3256288435718446,-0.6228058588039674,-0.953603468593392,0.6005028421270954,1.0478030960694358,-0.533024245283737,-0.16730229946746844,-0.16542530098174837,0.02458440425429873,-0.12085969807006329
1984,-7.208312278336188,-1.4957987840368083,-1.8703249567263562,-1.7499592013734393,-0.58311748939377,0.2774001478159532,-0.44735861875155036,0.12635270241689064,0.10563687857885035,-0.028838213756107154,0.08278080569683251,-0.7852100887063058,-0.6332222724855034,0.1400802206756972,-0.20617146823237964
1988,-2.3508288205806256,-1.7435284925066319,-2.6368297202262023,-1.1512984069593344,0.7776646331889822,0.5058689382034154,-0.7608629991863006,0.14257834082960508,-0.08212161730237438,-0.008453563472500194,0.02889719866427875,-1.043103751324792,-0.04973375580805049,-0.3126675671105709,0.07932992992625926
1992,2.4676337223221214,-1.6177579853466935,-1.3596587809646705,0.23120820679896797,-0.06106753468012829,0.4993230518968786,-0.24256828537053937,0.028499166026064088,-0.17440960240909192,-0.8161959146461556,0.12896200588369963,0.17124055015921377,-0.7033324142819072,-0.7296751170910035,-0.029743073391461768
1996,3.1661493815130632,-2.799206266179902,-0.8599667818138905,0.5029716885382836,-0.9120101929539826,-1.0177159286667241,-0.46262203759580517,-0.2736796390016982,-0.6607152974862348,-0.5488251704682874,0.12667109472766472,-0.017412085517504984,0.2170378995143258,-0.2731184409613781,0.06326789351205973
2000,-0.5700178716124353,-3.7631514689112677,0.4604869630459068,-0.2263970145362031,-1.6136137552968803,-0.8088526454372672,-0.6404933641549505,-0.40735683776432385,-0.28287110538274984,-0.5818029151397095,-0.24930950312390063,0.2307602556410968,0.28154205587181547,0.33574820134937805,0.8051961596955213
2004,-1.2752052607362432,-4.07788168195286,0.6065883902462306,-0.6239178497790159,-0.9239894694247265,-0.40387676065785416,-0.1809706860787495,-0.3680611748721316,-0.349006906370801,-0.6914554821795379,0.15700034622390258,0.2949895327692753,-0.08786502035925155,-0.24511769133340197,0.13909312124266793
2008,3.0622260677294464,-4.802110092506971,1.7402023325371072,-0.18663842163605743,-0.037636416763644535,-0.05696283502959889,-1.1890623430247351,0.5776597132327951,-0.9596442217158692,0.403727605121127,0.5758499791600739,0.042818959864857814,-0.027467578704727845,0.5675232709348791,-0.6429087089447457
2012,1.1821279241513794,-5.094692331005926,2.2870497713381805,0.004154929245209324,0.016015267157045883,-0.1834713363470564,-0.8263158272876086,0.21528168846282159,-0.39186973131855174,0.7125714419850724,0.3567546959462326,0.20147352580406655,0.20394603244002393,0.174875829954396,-0.23577032329461323
2016,-0.4418730895108835,-4.649300647887024,3.571044765387623,-0.6077184553951428,0.5004891730487292,0.1871335064077431,0.5191111385264731,0.35924890859723535,0.43691986155341794,0.006965960192663487,-0.11901963147308026,-0.22143042803526494,0.14527320942611105,-0.02072232883461497,0.25750145073617503
2020,0.8241302302509647,-4.918064657363632,3.5613050042777696,-0.33300764721927745,0.6123953255161815,0.4347344279284055,0.5010055394693446,-0.04633258218123971,0.6607611740970525,-0.049653915568012255,-0.40808336005599094,0.013645912215539178,-0.01629423068571904,-0.19537193518756815,0.017489457734488182
2024,-0.7918206617023237,-4.670629885098913,3.1898058526924666,-0.617972116796212,0.8060915776627506,0.8560416948110606,0.5932025007640211,-0.20737945659534465,0.707703658039798,0.07287907068415685,-0.46833282937362847,-0.04338785517112192,-0.026544739604559997,-0.2033102856000278,-0.07730867723817142
