year,abbr,D_votes,R_votes,T_votes,third_party_votes,third_party_results,total_votes,source_url
2016,KS,427005,671018,55406,86379,"{""Johnson/Weld"": 55406, ""McMullin/Finn"": 6520, ""Others"": 947, ""Stein/Baraka"": 23506}",1184402,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,KY,628854,1202971,53752,92324,"{""Johnson/Weld"": 53752, ""McMullin/Finn"": 22780, ""Others"": 1879, ""Stein/Baraka"": 13913}",1924149,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,LA,780154,1178638,37978,70240,"{""Johnson/Weld"": 37978, ""McMullin/Finn"": 8547, ""Others"": 9684, ""Stein/Baraka"": 14031}",2029032,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,MA,1995196,1090893,138018,238957,"{""Johnson/Weld"": 138018, ""McMullin/Finn"": 2719, ""Others"": 50559, ""Stein/Baraka"": 47661}",3325046,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,MD,1677928,943169,79605,160349,"{""Johnson/Weld"": 79605, ""McMullin/Finn"": 9630, ""Others"": 35169, ""Stein/Baraka"": 35945}",2781446,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,ME-01,212774,154384,18592,27171,"{""Johnson/Weld"": 18592, ""McMullin/Finn"": 807, ""Others"": 209, ""Stein/Baraka"": 7563}",394329,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,ME-02,144817,181177,19510,27422,"{""Johnson/Weld"": 19510, ""McMullin/Finn"": 1080, ""Others"": 147, ""Stein/Baraka"": 6685}",353416,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,ME-AL,357735,335593,38105,54599,"{""Johnson/Weld"": 38105, ""McMullin/Finn"": 1887, ""Others"": 356, ""Stein/Baraka"": 14251}",747927,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,MI,2268839,2279543,172136,250902,"{""Johnson/Weld"": 172136, ""McMullin/Finn"": 8177, ""Others"": 19126, ""Stein/Baraka"": 51463}",4799284,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,MN,1367716,1322951,112972,254146,"{""Johnson/Weld"": 112972, ""McMullin/Finn"": 53076, ""Others"": 51113, ""Stein/Baraka"": 36985}",2944813,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,MO,1071068,1594511,97359,143026,"{""Johnson/Weld"": 97359, ""McMullin/Finn"": 7071, ""Others"": 13177, ""Stein/Baraka"": 25419}",2808605,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,MS,485131,700714,14435,23512,"{""Johnson/Weld"": 14435, ""Others"": 5346, ""Stein/Baraka"": 3731}",1209357,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,MT,177709,279240,28037,40198,"{""Johnson/Weld"": 28037, ""McMullin/Finn"": 2297, ""Others"": 1894, ""Stein/Baraka"": 7970}",497147,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NATIONAL,65853516,62984825,4489221,7830896,"{""Johnson/Weld"": 4489221, ""McMullin/Finn"": 731788, ""Others"": 1152671, ""Stein/Baraka"": 1457216}",136669237,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NC,2189316,2362631,130126,189617,"{""Johnson/Weld"": 130126, ""Others"": 47386, ""Stein/Baraka"": 12105}",4741564,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,ND,93758,216794,21434,33808,"{""Johnson/Weld"": 21434, ""Others"": 8594, ""Stein/Baraka"": 3780}",344360,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NE-01,100132,158642,14033,23564,"{""Johnson/Weld"": 14033, ""Others"": 6181, ""Stein/Baraka"": 3374}",282338,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NE-02,131030,137564,13245,23086,"{""Johnson/Weld"": 13245, ""Others"": 6494, ""Stein/Baraka"": 3347}",291680,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NE-03,53332,199755,11668,17022,"{""Johnson/Weld"": 11668, ""Others"": 3451, ""Stein/Baraka"": 2054}",270109,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NE-AL,284494,495961,38946,63772,"{""Johnson/Weld"": 38946, ""Others"": 16051, ""Stein/Baraka"": 8775}",844227,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NH,348526,345790,30777,49980,"{""Johnson/Weld"": 30777, ""McMullin/Finn"": 1064, ""Others"": 11643, ""Stein/Baraka"": 6496}",744296,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NJ,2148278,1601933,72477,123835,"{""Johnson/Weld"": 72477, ""Others"": 13586, ""Stein/Baraka"": 37772}",3874046,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NM,385234,319667,74541,93418,"{""Johnson/Weld"": 74541, ""McMullin/Finn"": 5825, ""Others"": 3173, ""Stein/Baraka"": 9879}",798319,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NV,539260,512058,37384,74067,"{""Johnson/Weld"": 37384, ""Others"": 36683}",1125385,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,NY,4556124,2819534,176598,345795,"{""Johnson/Weld"": 176598, ""McMullin/Finn"": 10373, ""Others"": 50890, ""Stein/Baraka"": 107934}",7721453,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,OH,2394164,2841005,174498,261318,"{""Johnson/Weld"": 174498, ""McMullin/Finn"": 12574, ""Others"": 27975, ""Stein/Baraka"": 46271}",5496487,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,OK,420375,949136,83481,83481,"{""Johnson/Weld"": 83481}",1452992,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,OR,1002106,782403,94231,216827,"{""Johnson/Weld"": 94231, ""Others"": 72594, ""Stein/Baraka"": 50002}",2001336,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,PA,2926441,2970733,146715,268304,"{""Johnson/Weld"": 146715, ""McMullin/Finn"": 6472, ""Others"": 65176, ""Stein/Baraka"": 49941}",6165478,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,RI,252525,180543,14746,31076,"{""Johnson/Weld"": 14746, ""McMullin/Finn"": 516, ""Others"": 9594, ""Stein/Baraka"": 6220}",464144,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,SC,855373,1155389,49204,92265,"{""Johnson/Weld"": 49204, ""McMullin/Finn"": 21016, ""Others"": 9011, ""Stein/Baraka"": 13034}",2103027,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,SD,117458,227721,20850,24914,"{""Johnson/Weld"": 20850, ""Others"": 4064}",370093,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,TN,870695,1522925,70397,114407,"{""Johnson/Weld"": 70397, ""McMullin/Finn"": 11991, ""Others"": 16026, ""Stein/Baraka"": 15993}",2508027,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,TX,3877868,4685047,283492,406311,"{""Johnson/Weld"": 283492, ""McMullin/Finn"": 42366, ""Others"": 8895, ""Stein/Baraka"": 71558}",8969226,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,UT,310676,515231,243690,305523,"{""Johnson/Weld"": 39608, ""McMullin/Finn"": 243690, ""Others"": 12787, ""Stein/Baraka"": 9438}",1131430,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,VA,1981473,1769443,118274,233715,"{""Johnson/Weld"": 118274, ""McMullin/Finn"": 54054, ""Others"": 33749, ""Stein/Baraka"": 27638}",3984631,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,VT,178573,95369,10078,41125,"{""Johnson/Weld"": 10078, ""McMullin/Finn"": 639, ""Others"": 23650, ""Stein/Baraka"": 6758}",315067,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,WA,1742718,1221747,160879,352554,"{""Johnson/Weld"": 160879, ""Others"": 133258, ""Stein/Baraka"": 58417}",3317019,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,WI,1382536,1405284,106674,188330,"{""Johnson/Weld"": 106674, ""McMullin/Finn"": 11855, ""Others"": 38729, ""Stein/Baraka"": 31072}",2976150,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,WV,188794,489371,23004,36258,"{""Johnson/Weld"": 23004, ""McMullin/Finn"": 1104, ""Others"": 4075, ""Stein/Baraka"": 8075}",714423,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,WY,55973,174419,13287,25457,"{""Johnson/Weld"": 13287, ""Others"": 9655, ""Stein/Baraka"": 2515}",255849,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2020,AK,153778,189951,8897,15801,"{""Jorgensen/Cohen"": 8897, ""Others"": 6904}",359530,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,AL,849624,1441170,25176,32488,"{""Jorgensen/Cohen"": 25176, ""Others"": 7312}",2323282,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,AR,423932,760647,13133,34490,"{""Hawkins/Walker"": 2980, ""Jorgensen/Cohen"": 13133, ""Others"": 18377}",1219069,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,AZ,1672143,1661686,51465,53497,"{""Hawkins/Walker"": 1557, ""Jorgensen/Cohen"": 51465, ""Others"": 475}",3387326,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,CA,11110639,6006518,187910,384223,"{""Hawkins/Walker"": 81032, ""Jorgensen/Cohen"": 187910, ""Others"": 115281}",17501380,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,CO,1804352,1364607,52460,88021,"{""Hawkins/Walker"": 8986, ""Jorgensen/Cohen"": 52460, ""Others"": 26575}",3256980,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,CT,1080831,714717,20230,28309,"{""Hawkins/Walker"": 7538, ""Jorgensen/Cohen"": 20230, ""Others"": 541}",1823857,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,DC,317323,18586,2036,8447,"{""Hawkins/Walker"": 1726, ""Jorgensen/Cohen"": 2036, ""Others"": 4685}",344356,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,DE,296268,200603,5000,7475,"{""Hawkins/Walker"": 2139, ""Jorgensen/Cohen"": 5000, ""Others"": 336}",504346,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,FL,5297045,5668731,70324,101680,"{""Hawkins/Walker"": 14721, ""Jorgensen/Cohen"": 70324, ""Others"": 16635}",11067456,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,GA,2473633,2461854,62229,64473,"{""Hawkins/Walker"": 1013, ""Jorgensen/Cohen"": 62229, ""Others"": 1231}",4999960,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,HI,366130,196864,5539,11475,"{""Hawkins/Walker"": 3822, ""Jorgensen/Cohen"": 5539, ""Others"": 2114}",574469,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,IA,759061,897672,19637,34138,"{""Hawkins/Walker"": 3075, ""Jorgensen/Cohen"": 19637, ""Others"": 11426}",1690871,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,ID,287021,554119,16404,26794,"{""Hawkins/Walker"": 407, ""Jorgensen/Cohen"": 16404, ""Others"": 9983}",867934,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,IL,3471915,2446891,66544,114938,"{""Hawkins/Walker"": 30494, ""Jorgensen/Cohen"": 66544, ""Others"": 17900}",6033744,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,IN,1242498,1729857,58901,60855,"{""Hawkins/Walker"": 989, ""Jorgensen/Cohen"": 58901, ""Others"": 965}",3033210,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,KS,570323,771406,30574,32257,"{""Hawkins/Walker"": 669, ""Jorgensen/Cohen"": 30574, ""Others"": 1014}",1373986,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,KY,772474,1326646,26234,37648,"{""Hawkins/Walker"": 716, ""Jorgensen/Cohen"": 26234, ""Others"": 10698}",2136768,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,LA,856034,1255776,21645,36252,"{""Jorgensen/Cohen"": 21645, ""Others"": 14607}",2148062,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,MA,2382202,1167202,47013,81998,"{""Hawkins/Walker"": 18658, ""Jorgensen/Cohen"": 47013, ""Others"": 16327}",3631402,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,MD,1985023,976414,33488,75593,"{""Hawkins/Walker"": 15799, ""Jorgensen/Cohen"": 33488, ""Others"": 26306}",3037030,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,ME-01,266376,164045,7343,12691,"{""Hawkins/Walker"": 4654, ""Jorgensen/Cohen"": 7343, ""Others"": 694}",443112,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,ME-02,168696,196692,6809,10961,"{""Hawkins/Walker"": 3576, ""Jorgensen/Cohen"": 6809, ""Others"": 576}",376349,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,ME-AL,435072,360737,14152,23652,"{""Hawkins/Walker"": 8230, ""Jorgensen/Cohen"": 14152, ""Others"": 1270}",819461,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,MI,2804040,2649852,60381,85410,"{""Hawkins/Walker"": 13718, ""Jorgensen/Cohen"": 60381, ""Others"": 11311}",5539302,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,MN,1717077,1484065,34976,76029,"{""Hawkins/Walker"": 10033, ""Jorgensen/Cohen"": 34976, ""Others"": 31020}",3277171,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,MO,1253014,1718736,41205,54212,"{""Hawkins/Walker"": 8283, ""Jorgensen/Cohen"": 41205, ""Others"": 4724}",3025962,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,MS,539398,756764,8026,17597,"{""Hawkins/Walker"": 1498, ""Jorgensen/Cohen"": 8026, ""Others"": 8073}",1313759,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,MT,244786,343602,15252,15286,"{""Jorgensen/Cohen"": 15252, ""Others"": 34}",603674,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NATIONAL,81283501,74223975,1865535,2922155,"{""Hawkins/Walker"": 407068, ""Jorgensen/Cohen"": 1865535, ""Others"": 649552}",158429631,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NC,2684292,2758775,48678,81737,"{""Hawkins/Walker"": 12195, ""Jorgensen/Cohen"": 48678, ""Others"": 20864}",5524804,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,ND,115042,235751,9371,11231,"{""Jorgensen/Cohen"": 9371, ""Others"": 1860}",362024,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NE-01,132261,180290,7495,9335,"{""Jorgensen/Cohen"": 7495, ""Others"": 1840}",321886,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NE-02,176468,154377,6909,8821,"{""Jorgensen/Cohen"": 6909, ""Others"": 1912}",339666,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NE-03,65854,222179,5879,6798,"{""Jorgensen/Cohen"": 5879, ""Others"": 919}",294831,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NE-AL,374583,556846,20283,24954,"{""Jorgensen/Cohen"": 20283, ""Others"": 4671}",956383,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NH,424937,365660,13236,15608,"{""Hawkins/Walker"": 217, ""Jorgensen/Cohen"": 13236, ""Others"": 2155}",806205,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NJ,2608400,1883313,31677,57744,"{""Hawkins/Walker"": 14202, ""Jorgensen/Cohen"": 31677, ""Others"": 11865}",4549457,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NM,501614,401894,12585,20457,"{""Hawkins/Walker"": 4426, ""Jorgensen/Cohen"": 12585, ""Others"": 3446}",923965,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NV,703486,669890,14783,32000,"{""Jorgensen/Cohen"": 14783, ""Others"": 17217}",1405376,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,NY,5244886,3251997,60383,119978,"{""Hawkins/Walker"": 32832, ""Jorgensen/Cohen"": 60383, ""Others"": 26763}",8616861,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,OH,2679165,3154834,67569,88203,"{""Hawkins/Walker"": 18812, ""Jorgensen/Cohen"": 67569, ""Others"": 1822}",5922202,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,OK,503890,1020280,24731,36529,"{""Jorgensen/Cohen"": 24731, ""Others"": 11798}",1560699,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,OR,1340383,958448,41582,75490,"{""Hawkins/Walker"": 11831, ""Jorgensen/Cohen"": 41582, ""Others"": 22077}",2374321,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,PA,3458229,3377674,79380,101073,"{""Hawkins/Walker"": 1282, ""Jorgensen/Cohen"": 79380, ""Others"": 20411}",6936976,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,RI,307486,199922,5053,10349,"{""Jorgensen/Cohen"": 5053, ""Others"": 5296}",517757,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,SC,1091541,1385103,27916,36685,"{""Hawkins/Walker"": 6907, ""Jorgensen/Cohen"": 27916, ""Others"": 1862}",2513329,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,SD,150471,261043,11095,11095,"{""Jorgensen/Cohen"": 11095}",422609,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,TN,1143711,1852475,29877,57665,"{""Hawkins/Walker"": 4545, ""Jorgensen/Cohen"": 29877, ""Others"": 23243}",3053851,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,TX,5259126,5890347,126243,165583,"{""Hawkins/Walker"": 33396, ""Jorgensen/Cohen"": 126243, ""Others"": 5944}",11315056,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,UT,560282,865140,38447,62867,"{""Hawkins/Walker"": 5053, ""Jorgensen/Cohen"": 38447, ""Others"": 19367}",1488289,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,VA,2413568,1962430,64761,84526,"{""Jorgensen/Cohen"": 64761, ""Others"": 19765}",4460524,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,VT,242820,112704,3608,11904,"{""Hawkins/Walker"": 1310, ""Jorgensen/Cohen"": 3608, ""Others"": 6986}",367428,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,WA,2369612,1584651,80500,133368,"{""Hawkins/Walker"": 18289, ""Jorgensen/Cohen"": 80500, ""Others"": 34579}",4087631,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,WI,1630866,1610184,38491,56991,"{""Hawkins/Walker"": 1089, ""Jorgensen/Cohen"": 38491, ""Others"": 17411}",3298041,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,WV,235984,545382,10687,13365,"{""Hawkins/Walker"": 2599, ""Jorgensen/Cohen"": 10687, ""Others"": 79}",794731,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2020,WY,73491,193559,5768,9715,"{""Jorgensen/Cohen"": 5768, ""Others"": 3947}",276765,https://en.wikipedia.org/wiki/2020_United_States_presidential_election
2024,AK,140026,184458,5670,13693,"{""Kennedy/Shanahan"": 5670, ""Oliver/Maat"": 3040, ""Others"": 2641, ""Stein/Ware"": 2342}",338177,https://en.wikipedia.org/wiki/2024_United_States_presidential_election
