year,stop,stop_key,effective_pv,unit,winner,result_color_name,color_css
1964,-0.484121665038,-0.484122,-0.484131665038,DC,R,RED,red
1964,0.004166673834,0.004167,0.004156673834,DE,R,RED,red
1964,0.202862824279,0.202863,0.202852824279,FL,R,RED,red
1964,0.308361565088,0.308362,0.308371565088,GA,D,BLUE,blue
1964,-0.349389104331,-0.349389,-0.349399104331,HI,R,RED,red
1964,-0.013822430852,-0.013822,-0.013832430852,IA,R,RED,red
1964,0.207497187070,0.207497,0.207487187070,ID,R,RED,red
1964,0.036397754083,0.036398,0.036387754083,IL,R,RED,red
1964,0.101656364832,0.101656,0.101646364832,IN,R,RED,red
1964,0.135556355268,0.135556,0.135546355268,KS,R,RED,red
1964,-0.057772658500,-0.057773,-0.057782658500,KY,R,RED,red
1964,0.362125040654,0.362125,0.362135040654,LA,D,BLUE,blue
1964,-0.301587027278,-0.301587,-0.301597027278,MA,R,RED,red
1964,-0.083553075893,-0.083553,-0.083563075893,MD,R,RED,red
1964,-0.150753662208,-0.150754,-0.150763662208,ME-AL,R,RED,red
1964,-0.110235239051,-0.110235,-0.110245239051,MI,R,RED,red
1964,-0.051749826694,-0.051750,-0.051759826694,MN,R,RED,red
1964,-0.055158077527,-0.055158,-0.055168077527,MO,R,RED,red
1964,0.042025870566,0.042026,0.042015870566,MT,R,RED,red
1964,0.102818169007,0.102818,0.102808169007,NC,R,RED,red
1964,0.064925119040,0.064925,0.064915119040,ND,R,RED,red
1964,0.173689887646,0.173690,0.173679887646,NE-AL,R,RED,red
1964,-0.051975924558,-0.051976,-0.051985924558,NH,R,RED,red
1964,-0.091658784714,-0.091659,-0.091668784714,NJ,R,RED,red
1964,0.036040774498,0.036041,0.036030774498,NM,R,RED,red
1964,0.054198988816,0.054199,0.054188988816,NV,R,RED,red
1964,-0.146702110094,-0.146702,-0.146712110094,NY,R,RED,red
1964,-0.033026309063,-0.033026,-0.033036309063,OH,R,RED,red
1964,0.110907006848,0.110907,0.110897006848,OK,R,RED,red
1964,-0.051715116672,-0.051715,-0.051725116672,OR,R,RED,red
1964,-0.076341462976,-0.076341,-0.076351462976,PA,R,RED,red
1964,-0.391581239231,-0.391581,-0.391591239231,RI,R,RED,red
1964,0.403722061681,0.403722,0.403732061681,SC,D,BLUE,blue
1964,0.113585362094,0.113585,0.113575362094,SD,R,RED,red
1964,0.115704347362,0.115704,0.115694347362,TN,R,RED,red
1964,-0.042407553168,-0.042408,-0.042417553168,TX,R,RED,red
1964,0.128544071089,0.128544,0.128534071089,UT,R,RED,red
1964,0.152240245012,0.152240,0.152230245012,VA,R,RED,red
1964,-0.100276611694,-0.100277,-0.100286611694,VT,R,RED,red
1964,-0.020094995809,-0.020095,-0.020104995809,WA,R,RED,red
1964,-0.017649806155,-0.017650,-0.017659806155,WI,R,RED,red
1964,-0.132903260830,-0.132903,-0.132913260830,WV,R,RED,red
1964,0.094664076088,0.094664,0.094654076088,WY,R,RED,red
1968,0.019368606628,0.019369,0.019378606628,AK,D,BLUE,blue
1968,0.159432843927,0.159433,0.159442843927,AR,D,BLUE,blue
1968,-0.159768586543,-0.159769,-0.159778586543,AR,R,RED,red
1968,0.190582502174,0.190583,0.190592502174,AZ,D,BLUE,blue
1968,0.023805832218,0.023806,0.023815832218,CA,D,BLUE,blue
1968,0.084440020532,0.084440,0.084450020532,CO,D,BLUE,blue
1968,-0.058608440585,-0.058608,-0.058618440585,CT,R,RED,red
1968,0.028086255627,0.028086,0.028096255627,DE,D,BLUE,blue
1968,0.088997416832,0.088997,0.089007416832,FL,D,BLUE,blue
1968,0.314977713785,0.314978,0.314987713785,GA,D,BLUE,blue
1968,-0.255907201905,-0.255907,-0.255917201905,GA,R,RED,red
