year,state,abbr,class,race_type,round,caption,D_votes,R_votes,T_votes,D_share,R_share,D_candidate,R_candidate,winner,winner_party,runner_up,top_third_party_share,top_third_party,third_party_votes,total_votes,third_party_results,D_delta,R_delta,total_delta,sen_margin,sen_margin_delta,national_margin,national_margin_delta,relative_margin,relative_margin_delta,third_party_share,third_party_national_share,third_party_relative_share,two_party_margin,two_party_margin_delta,two_party_national_margin,two_party_national_margin_delta,two_party_relative_margin,two_party_relative_margin_delta,color,sen_margin_str,sen_margin_delta_str,national_margin_str,national_margin_delta_str,relative_margin_str,relative_margin_delta_str,top_third_party_share_str,third_party_share_str,third_party_national_share_str,third_party_relative_share_str,two_party_margin_str,two_party_margin_delta_str,two_party_national_margin_str,two_party_national_margin_delta_str,two_party_relative_margin_str,two_party_relative_margin_delta_str,top_third_party_votes,special_case_notes,source_url,results_json
2016,North Dakota,ND,III,regular,General,"United States Senate election in North Dakota, 2016",58116,268788,15597,0.1696812564050908,0.7847801904228017,Eliot Glassheim,John Hoeven,John Hoeven,R,Eliot Glassheim,0.03082034796978695,Robert Marquette,15597,342501,"{""Robert Marquette"": {""party"": ""Libertarian"", ""votes"": 10556, ""pct"": 3.08}, ""James Germalic"": {""party"": ""Independent"", ""votes"": 4675, ""pct"": 1.36}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 366, ""pct"": 0.11}}",5161,87099,103967,-0.615098934018,-0.075410671548,0.106112687652,0.176350264174,-0.721211621669,-0.235778806337,0.045538553172107525,0.035239951912578005,0.01029860125952952,-0.6444460759121944,-0.09581069635848749,0.1099886835715689,0.18375840109082137,-0.7544347594837633,-0.2684396536600942,red,R+61.5,R+7.5,D+10.6,D+17.6,R+72.1,R+23.6,3.08%,4.55%,3.52%,1.03%,R+64.4,R+9.6,D+11.0,D+18.4,R+75.4,R+26.8,10556,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_North_Dakota,"{""John Hoeven"": {""party"": ""Republican"", ""votes"": 268788, ""pct"": 78.48}, ""Eliot Glassheim"": {""party"": ""Democratic–NPL"", ""votes"": 58116, ""pct"": 16.97}, ""Robert Marquette"": {""party"": ""Libertarian"", ""votes"": 10556, ""pct"": 3.08}, ""James Germalic"": {""party"": ""Independent"", ""votes"": 4675, ""pct"": 1.36}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 366, ""pct"": 0.11}}"
2016,New Hampshire,NH,III,regular,General,"United States Senate election in New Hampshire, 2016",354649,353632,30859,0.47981302594907593,0.4784371025786725,Maggie Hassan,Kelly Ayotte,Maggie Hassan,D,Kelly Ayotte,0.024003571718483642,Aaron Day,30859,739140,"{""Aaron Day"": {""party"": ""Independent"", ""votes"": 17742, ""pct"": 2.4}, ""Brian Chabot"": {""party"": ""Libertarian"", ""votes"": 12597, ""pct"": 1.7}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 520, ""pct"": 0.07}}",187104,80414,284430,0.001375923370,0.233772395847,0.106112687652,0.176350264174,-0.104736764281,0.073404261058,0.04174987147225154,0.035239951912578005,0.006509919559673533,0.0014358707913949408,0.24118603130849822,0.1099886835715689,0.18375840109082137,-0.10855281278017395,0.06855707400689151,deepskyblue,D+0.1,D+23.4,D+10.6,D+17.6,R+10.5,D+7.3,2.40%,4.17%,3.52%,0.65%,D+0.1,D+24.1,D+11.0,D+18.4,R+10.9,D+6.9,17742,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_New_Hampshire,"{""Maggie Hassan"": {""party"": ""Democratic"", ""votes"": 354649, ""pct"": 47.98}, ""Kelly Ayotte"": {""party"": ""Republican"", ""votes"": 353632, ""pct"": 47.84}, ""Aaron Day"": {""party"": ""Independent"", ""votes"": 17742, ""pct"": 2.4}, ""Brian Chabot"": {""party"": ""Libertarian"", ""votes"": 12597, ""pct"": 1.7}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 520, ""pct"": 0.07}}"
2016,Nevada,NV,III,regular,General,"United States Senate election in Nevada, 2016",521994,495079,91221,0.4709887448637275,0.44670367249123427,Catherine Cortez Masto,Joe Heck,Catherine Cortez Masto,D,Joe Heck,0.038127969654261414,None of These Candidates,91221,1108294,"{""None of These Candidates"": {""party"": ""None of These Candidates"", ""votes"": 42257, ""pct"": 3.81}, ""Tom Jones"": {""party"": ""Independent American"", ""votes"": 17128, ""pct"": 1.55}, ""Thomas Sawyer"": {""party"": ""Independent"", ""votes"": 14208, ""pct"": 1.28}, ""Tony Gumina"": {""party"": ""Independent"", ""votes"": 10740, ""pct"": 0.97}, ""Jarrod Williams"": {""party"": ""Independent"", ""votes"": 6888, ""pct"": 0.62}}",159209,173718,386913,0.024285072372,-0.033138120088,0.106112687652,0.176350264174,-0.081827615279,-0.193506254877,0.08230758264503824,0.035239951912578005,0.04706763073246023,0.02646319389070401,-0.03408528552743188,0.1099886835715689,0.18375840109082137,-0.08352548968086489,-0.2067142428290386,deepskyblue,D+2.4,R+3.3,D+10.6,D+17.6,R+8.2,R+19.4,3.81%,8.23%,3.52%,4.71%,D+2.6,R+3.4,D+11.0,D+18.4,R+8.4,R+20.7,42257,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Nevada,"{""Catherine Cortez Masto"": {""party"": ""Democratic"", ""votes"": 521994, ""pct"": 47.1}, ""Joe Heck"": {""party"": ""Republican"", ""votes"": 495079, ""pct"": 44.67}, ""None of These Candidates"": {""party"": ""None of These Candidates"", ""votes"": 42257, ""pct"": 3.81}, ""Tom Jones"": {""party"": ""Independent American"", ""votes"": 17128, ""pct"": 1.55}, ""Thomas Sawyer"": {""party"": ""Independent"", ""votes"": 14208, ""pct"": 1.28}, ""Tony Gumina"": {""party"": ""Independent"", ""votes"": 10740, ""pct"": 0.97}, ""Jarrod Williams"": {""party"": ""Independent"", ""votes"": 6888, ""pct"": 0.62}}"
2016,New York,NY,III,regular,General,"United States Senate election in New York, 2016",5221945,2009355,161533,0.7063523550444059,0.2717976992040805,Chuck Schumer,Wendy Long,Chuck Schumer,D,Wendy Long,0.015340938987800753,Robin Laverne Wilson,161533,7392833,"{""Robin Laverne Wilson"": {""party"": ""Green"", ""votes"": 113413, ""pct"": 1.53}, ""Alex Merced"": {""party"": ""Libertarian"", ""votes"": 48120, ""pct"": 0.65}}",2174834,529631,2798795,0.434554655840,0.093376154487,0.106112687652,0.176350264174,0.328441968189,-0.066991980302,0.021849945751513663,0.035239951912578005,-0.013390006161064342,0.4442617509991288,0.09801829392591982,0.1099886835715689,0.18375840109082137,0.3342730674275599,-0.07461066337568689,deepskyblue,D+43.5,D+9.3,D+10.6,D+17.6,D+32.8,R+6.7,1.53%,2.18%,3.52%,-1.34%,D+44.4,D+9.8,D+11.0,D+18.4,D+33.4,R+7.5,113413,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_New_York,"{""Chuck Schumer"": {""party"": ""Democratic"", ""votes"": 5221945, ""pct"": 70.64}, ""Wendy Long"": {""party"": ""Republican"", ""votes"": 2009355, ""pct"": 27.18}, ""Robin Laverne Wilson"": {""party"": ""Green"", ""votes"": 113413, ""pct"": 1.53}, ""Alex Merced"": {""party"": ""Libertarian"", ""votes"": 48120, ""pct"": 0.65}}"
2016,Ohio,OH,III,regular,General,"United States Senate election in Ohio, 2016",1996908,3118567,258689,0.37157556040344136,0.5802887667737717,Ted Strickland,Rob Portman,Rob Portman,R,Ted Strickland,0.01731264620878708,Tom Connors,258689,5374164,"{""Tom Connors"": {""party"": ""Independent"", ""votes"": 93041, ""pct"": 1.73}, ""Joseph R. DeMare"": {""party"": ""Green"", ""votes"": 88246, ""pct"": 1.64}, ""Scott Rupert"": {""party"": ""Independent"", ""votes"": 77291, ""pct"": 1.44}, ""James Stahl"": {""party"": ""Independent"", ""votes"": 111, ""pct"": 0.0}}",493611,949825,893621,-0.208713206370,-0.060194377291,0.106112687652,0.176350264174,-0.314825894022,-0.220562512080,0.04813567282278695,0.035239951912578005,0.012895720910208942,-0.21926780992967418,-0.03804832941762079,0.1099886835715689,0.18375840109082137,-0.3292564935012431,-0.21067728671922753,red,R+20.9,R+6.0,D+10.6,D+17.6,R+31.5,R+22.1,1.73%,4.81%,3.52%,1.29%,R+21.9,R+3.8,D+11.0,D+18.4,R+32.9,R+21.1,93041,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Ohio,"{""Rob Portman"": {""party"": ""Republican"", ""votes"": 3118567, ""pct"": 58.03}, ""Ted Strickland"": {""party"": ""Democratic"", ""votes"": 1996908, ""pct"": 37.16}, ""Tom Connors"": {""party"": ""Independent"", ""votes"": 93041, ""pct"": 1.73}, ""Joseph R. DeMare"": {""party"": ""Green"", ""votes"": 88246, ""pct"": 1.64}, ""Scott Rupert"": {""party"": ""Independent"", ""votes"": 77291, ""pct"": 1.44}, ""James Stahl"": {""party"": ""Independent"", ""votes"": 111, ""pct"": 0.0}}"
2016,Oklahoma,OK,III,regular,General,"United States Senate election in Oklahoma, 2016",355911,980892,111244,0.24578691161267555,0.677389615116084,Mike Workman,James Lankford,James Lankford,R,Mike Workman,0.029985905153631063,Robert T. Murphy,111244,1448047,"{""Robert T. Murphy"": {""party"": ""Libertarian"", ""votes"": 43421, ""pct"": 3.0}, ""Sean Braddy"": {""party"": ""Independent"", ""votes"": 40405, ""pct"": 2.79}, ""Mark T. Beard"": {""party"": ""Independent"", ""votes"": 27418, ""pct"": 1.89}}",90097,262410,-21772,-0.431602703503,-0.123627367765,0.106112687652,0.176350264174,-0.537715391155,-0.283995502554,0.0768234732712405,0.035239951912578005,0.0415835213586625,-0.46751914829634583,-0.007629033940501628,0.1099886835715689,0.18375840109082137,-0.5775078318679148,-0.1802579912421084,red,R+43.2,R+12.4,D+10.6,D+17.6,R+53.8,R+28.4,3.00%,7.68%,3.52%,4.16%,R+46.8,R+0.8,D+11.0,D+18.4,R+57.8,R+18.0,43421,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Oklahoma,"{""James Lankford"": {""party"": ""Republican"", ""votes"": 980892, ""pct"": 67.74}, ""Mike Workman"": {""party"": ""Democratic"", ""votes"": 355911, ""pct"": 24.58}, ""Robert T. Murphy"": {""party"": ""Libertarian"", ""votes"": 43421, ""pct"": 3.0}, ""Sean Braddy"": {""party"": ""Independent"", ""votes"": 40405, ""pct"": 2.79}, ""Mark T. Beard"": {""party"": ""Independent"", ""votes"": 27418, ""pct"": 1.89}}"
2016,Oregon,OR,III,regular,General,"United States Senate election in Oregon, 2016",1105119,651106,196253,0.5660084262153018,0.3334767408390773,Ronald Wyden,Mark Callahan,Ronald Wyden,D,Mark Callahan,0.03171098470763819,Shanti Lewallen,196253,1952478,"{""Shanti Lewallen"": {""party"": ""Working Families"", ""votes"": 61915, ""pct"": 3.17}, ""Steven Reynolds"": {""party"": ""Independent Party"", ""votes"": 59516, ""pct"": 3.05}, ""Eric Navickas"": {""party"": ""Pacific Green"", ""votes"": 48823, ""pct"": 2.5}, ""Jim Lindsay"": {""party"": ""Libertarian"", ""votes"": 23941, ""pct"": 1.23}, ""Write-ins"": {""party"": ""n/a"", ""votes"": 2058, ""pct"": 0.1}}",279612,84907,509890,0.232531685376,0.052779739568,0.106112687652,0.176350264174,0.126418997725,-0.107588395221,0.1005148329456209,0.035239951912578005,0.0652748810330429,0.2585164201625646,0.07219258452486527,0.1099886835715689,0.18375840109082137,0.14852773659099572,-0.10043637277674144,deepskyblue,D+23.3,D+5.3,D+10.6,D+17.6,D+12.6,R+10.8,3.17%,10.05%,3.52%,6.53%,D+25.9,D+7.2,D+11.0,D+18.4,D+14.9,R+10.0,61915,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Oregon,"{""Ronald Wyden"": {""party"": ""Democratic"", ""votes"": 1105119, ""pct"": 56.6}, ""Mark Callahan"": {""party"": ""Republican"", ""votes"": 651106, ""pct"": 33.35}, ""Shanti Lewallen"": {""party"": ""Working Families"", ""votes"": 61915, ""pct"": 3.17}, ""Steven Reynolds"": {""party"": ""Independent Party"", ""votes"": 59516, ""pct"": 3.05}, ""Eric Navickas"": {""party"": ""Pacific Green"", ""votes"": 48823, ""pct"": 2.5}, ""Jim Lindsay"": {""party"": ""Libertarian"", ""votes"": 23941, ""pct"": 1.23}, ""Write-ins"": {""party"": ""n/a"", ""votes"": 2058, ""pct"": 0.1}}"
2016,Pennsylvania,PA,III,regular,General,"United States Senate election in Pennsylvania, 2016",2865012,2951702,241797,0.4728904511356008,0.48719924747186233,Katie McGinty,Pat Toomey,Pat Toomey,R,Katie McGinty,0.03881184667321723,Edward T. Clifford III,241797,6058511,"{""Edward T. Clifford III"": {""party"": ""Libertarian"", ""votes"": 235142, ""pct"": 3.88}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 6655, ""pct"": 0.11}}",916296,922757,2080850,-0.014308796336,0.005861097478,0.106112687652,0.176350264174,-0.120421483988,-0.154507037311,0.03991030139253688,0.035239951912578005,0.0046703494799588754,-0.014903603649758266,0.0052662901647221524,0.1099886835715689,0.18375840109082137,-0.12489228722132716,-0.16736266713688458,red,R+1.4,D+0.6,D+10.6,D+17.6,R+12.0,R+15.5,3.88%,3.99%,3.52%,0.47%,R+1.5,D+0.5,D+11.0,D+18.4,R+12.5,R+16.7,235142,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Pennsylvania,"{""Pat Toomey"": {""party"": ""Republican"", ""votes"": 2951702, ""pct"": 48.72}, ""Katie McGinty"": {""party"": ""Democratic"", ""votes"": 2865012, ""pct"": 47.29}, ""Edward T. Clifford III"": {""party"": ""Libertarian"", ""votes"": 235142, ""pct"": 3.88}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 6655, ""pct"": 0.11}}"
2016,South Carolina,SC,III,regular,General,"United States Senate election in South Carolina, 2016",757022,1241609,51262,0.3692982999600467,0.6056945411297078,Thomas Dixon,Tim Scott,Tim Scott,R,Thomas Dixon,0.018284856819355936,Bill Bledsoe,51262,2049893,"{""Bill Bledsoe"": {""party"": ""Libertarian"", ""votes"": 37482, ""pct"": 1.83}, ""Michael Scarborough"": {""party"": ""American"", ""votes"": 11923, ""pct"": 0.58}, ""Write-ins"": {""party"": ""n/a"", ""votes"": 1857, ""pct"": 0.09}}",392424,430838,284926,-0.236396241170,0.016397720417,0.106112687652,0.176350264174,-0.342508928821,-0.143970414372,0.025007158910245558,0.035239951912578005,-0.010232793002332447,-0.24245946350276765,0.13714302728948569,0.1099886835715689,0.18375840109082137,-0.3524481470743365,-0.035485930012121025,red,R+23.6,D+1.6,D+10.6,D+17.6,R+34.3,R+14.4,1.83%,2.50%,3.52%,-1.02%,R+24.2,D+13.7,D+11.0,D+18.4,R+35.2,R+3.5,37482,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_South_Carolina,"{""Tim Scott"": {""party"": ""Republican"", ""votes"": 1241609, ""pct"": 60.57}, ""Thomas Dixon"": {""party"": ""Democratic"", ""votes"": 757022, ""pct"": 36.93}, ""Bill Bledsoe"": {""party"": ""Libertarian"", ""votes"": 37482, ""pct"": 1.83}, ""Michael Scarborough"": {""party"": ""American"", ""votes"": 11923, ""pct"": 0.58}, ""Write-ins"": {""party"": ""n/a"", ""votes"": 1857, ""pct"": 0.09}}"
2016,South Dakota,SD,III,regular,General,"United States Senate election in South Dakota, 2016",104140,265516,0,0.28172138420585624,0.7182786157941438,Jay Williams,John Thune,John Thune,R,Jay Williams,0.0,None,0,369656,{},104140,37569,141709,-0.436557231588,0.563442768412,0.106112687652,0.176350264174,-0.542669919240,0.403074633623,0.0,0.035239951912578005,-0.035239951912578005,-0.43655723158828746,0.5634427684117125,0.1099886835715689,0.18375840109082137,-0.5465459151598564,0.3908138111101057,red,R+43.7,D+56.3,D+10.6,D+17.6,R+54.3,D+40.3,0.00%,0.00%,3.52%,-3.52%,R+43.7,D+56.3,D+11.0,D+18.4,R+54.7,D+39.1,0,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_South_Dakota,"{""John Thune"": {""party"": ""Republican"", ""votes"": 265516, ""pct"": 71.83}, ""Jay Williams"": {""party"": ""Democratic"", ""votes"": 104140, ""pct"": 28.17}}"
2016,Utah,UT,III,regular,General,"United States Senate election in Utah, 2016",301860,760241,53507,0.27057891302321246,0.6814588995417745,Misty Snow,Mike Lee,Mike Lee,R,Misty Snow,0.02450681601422722,Stoney Fonua,53507,1115608,"{""Stoney Fonua"": {""party"": ""Independent American"", ""votes"": 27340, ""pct"": 2.45}, ""Bill Barron"": {""party"": ""Independent"", ""votes"": 26167, ""pct"": 2.34}}",94152,370062,299290,-0.410879986519,-0.187350675637,0.106112687652,0.176350264174,-0.516992674170,-0.347718810426,0.047962187435013015,0.035239951912578005,0.01272223552243501,-0.4315794825539191,-0.1263863607767271,0.1099886835715689,0.18375840109082137,-0.541568166125488,-0.2990153180783338,red,R+41.1,R+18.7,D+10.6,D+17.6,R+51.7,R+34.8,2.45%,4.80%,3.52%,1.27%,R+43.2,R+12.6,D+11.0,D+18.4,R+54.2,R+29.9,27340,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Utah,"{""Mike Lee"": {""party"": ""Republican"", ""votes"": 760241, ""pct"": 68.15}, ""Misty Snow"": {""party"": ""Democratic"", ""votes"": 301860, ""pct"": 27.06}, ""Stoney Fonua"": {""party"": ""Independent American"", ""votes"": 27340, ""pct"": 2.45}, ""Bill Barron"": {""party"": ""Independent"", ""votes"": 26167, ""pct"": 2.34}}"
2016,Vermont,VT,III,regular,General,"United States Senate election in Vermont, 2016",192243,103637,17929,0.6126114929782128,0.33025502773980353,Patrick Leahy,Scott Milne,Patrick Leahy,D,Scott Milne,0.029176983451717445,Cris Ericson,17929,313809,"{""Cris Ericson"": {""party"": ""Marijuana"", ""votes"": 9156, ""pct"": 2.92}, ""Jerry Trudell"": {""party"": ""Independent"", ""votes"": 5223, ""pct"": 1.66}, ""Peter Diamondstone"": {""party"": ""Liberty Union"", ""votes"": 3241, ""pct"": 1.03}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 309, ""pct"": 0.1}}",40962,30938,216,0.282356465238,0.031770514659,0.106112687652,0.176350264174,0.176243777587,-0.128597620130,0.057133479281983625,0.035239951912578005,0.02189352736940562,0.2994659997296201,-0.05137782561192822,0.1099886835715689,0.18375840109082137,0.18947731615805125,-0.22400678291353493,deepskyblue,D+28.2,D+3.2,D+10.6,D+17.6,D+17.6,R+12.9,2.92%,5.71%,3.52%,2.19%,D+29.9,R+5.1,D+11.0,D+18.4,D+18.9,R+22.4,9156,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Vermont,"{""Patrick Leahy"": {""party"": ""Democratic"", ""votes"": 192243, ""pct"": 61.26}, ""Scott Milne"": {""party"": ""Republican"", ""votes"": 103637, ""pct"": 33.03}, ""Cris Ericson"": {""party"": ""Marijuana"", ""votes"": 9156, ""pct"": 2.92}, ""Jerry Trudell"": {""party"": ""Independent"", ""votes"": 5223, ""pct"": 1.66}, ""Peter Diamondstone"": {""party"": ""Liberty Union"", ""votes"": 3241, ""pct"": 1.03}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 309, ""pct"": 0.1}}"
2016,Washington,WA,III,regular,General,"United States Senate election in Washington, 2016",1913979,1329338,0,0.5901301044578745,0.40986989554212555,Patty Murray,Chris Vance,Patty Murray,D,Chris Vance,0.0,None,0,3243317,{},599049,133174,732223,0.180260208916,0.132963691939,0.106112687652,0.176350264174,0.074147521264,-0.027404442850,0.0,0.035239951912578005,-0.035239951912578005,0.1802602089157489,0.13296369193948276,0.1099886835715689,0.18375840109082137,0.07027152534418,-0.03966526536212396,deepskyblue,D+18.0,D+13.3,D+10.6,D+17.6,D+7.4,R+2.7,0.00%,0.00%,3.52%,-3.52%,D+18.0,D+13.3,D+11.0,D+18.4,D+7.0,R+4.0,0,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Washington,"{""Patty Murray"": {""party"": ""Democratic"", ""votes"": 1913979, ""pct"": 59.01}, ""Chris Vance"": {""party"": ""Republican"", ""votes"": 1329338, ""pct"": 40.99}}"
2016,Wisconsin,WI,III,regular,General,2016 United States Senate election in Wisconsin,1380335,1479471,88935,0.46810994929700506,0.5017297212607007,Russ Feingold,Ron Johnson,Ron Johnson,R,Russ Feingold,0.029684194033996202,Phil Anderson,88935,2948741,"{""Phil Anderson"": {""party"": ""Libertarian"", ""votes"": 87531, ""pct"": 2.97}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1404, ""pct"": 0.05}}",359377,353472,777410,-0.033619771964,0.014756546525,0.106112687652,0.176350264174,-0.139732459615,-0.145611588264,0.030160329442294187,0.035239951912578005,-0.005079622470283818,-0.0346652884846035,0.014260237271152207,0.1099886835715689,0.18375840109082137,-0.1446539720561724,-0.15836872003045455,red,R+3.4,D+1.5,D+10.6,D+17.6,R+14.0,R+14.6,2.97%,3.02%,3.52%,-0.51%,R+3.5,D+1.4,D+11.0,D+18.4,R+14.5,R+15.8,87531,,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Wisconsin,"{""Ron Johnson"": {""party"": ""Republican"", ""votes"": 1479471, ""pct"": 50.17}, ""Russ Feingold"": {""party"": ""Democratic"", ""votes"": 1380335, ""pct"": 46.81}, ""Phil Anderson"": {""party"": ""Libertarian"", ""votes"": 87531, ""pct"": 2.97}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1404, ""pct"": 0.05}}"
2018,United States,NATIONAL,,national,Aggregate,National aggregate,50775429,33411757,1973021,0.5893141482355073,0.3877864058520658,Democratic total,Republican total,Democratic Party,D,Republican Party,0.0,Various,1973021,86160207,{},-1118697,-8198000,-10759108,0.201527742383,0.095415054732,0.201527742383,0.095415054732,0.000000000000,0.000000000000,0.022899445912426836,0.022899445912426836,0.0,0.20625077075268913,0.09626208718112024,0.20625077075268913,0.09626208718112024,0.0,0.0,transparent,D+20.2,D+9.5,D+20.2,D+9.5,EVEN,EVEN,0.00%,2.29%,2.29%,0.00%,D+20.6,D+9.6,D+20.6,D+9.6,EVEN,EVEN,0,,,{}
2018,Arizona,AZ,I,regular,General,"United States Senate election in Arizona, 2018",1191100,1135200,58008,0.49955794301742895,0.4761129854028926,Kyrsten Sinema,Martha McSally,Kyrsten Sinema,D,Martha McSally,0.02409168614122001,Angela Green,58008,2384308,"{""Angela Green"": {""party"": ""Green"", ""votes"": 57442, ""pct"": 2.41}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 566, ""pct"": 0.02}}",154558,30743,140886,0.023444957615,0.053717906707,0.201527742383,0.095415054732,-0.178082784769,-0.035438756368,0.024329071579678466,0.022899445912426836,0.0014296256672516293,0.024029574861367836,0.055750748014648153,0.20625077075268913,0.09626208718112024,-0.1822211958913213,-0.03397584210399676,deepskyblue,D+2.3,D+5.4,D+20.2,D+9.5,R+17.8,R+3.5,2.41%,2.43%,2.29%,0.14%,D+2.4,D+5.6,D+20.6,D+9.6,R+18.2,R+3.4,57442,,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Arizona,"{""Kyrsten Sinema"": {""party"": ""Democratic"", ""votes"": 1191100, ""pct"": 49.96}, ""Martha McSally"": {""party"": ""Republican"", ""votes"": 1135200, ""pct"": 47.61}, ""Angela Green"": {""party"": ""Green"", ""votes"": 57442, ""pct"": 2.41}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 566, ""pct"": 0.02}}"
2018,California,CA,I,regular,General,"United States Senate election in California, 2018",11113364,0,0,1.0,0.0,Dianne Feinstein,None,Dianne Feinstein,D,Kevin de León,0.0,None,0,11113364,{},3248734,-4713906,-1465206,1.000000000000,0.749516518968,0.201527742383,0.095415054732,0.798472257617,0.660359855893,0.0,0.022899445912426836,-0.022899445912426836,1.0,0.7495158419071981,0.20625077075268913,0.09626208718112024,0.7937492292473108,0.6597892517885532,deepskyblue,D+100.0,D+75.0,D+20.2,D+9.5,D+79.8,D+66.0,0.00%,0.00%,2.29%,-2.29%,D+100.0,D+75.0,D+20.6,D+9.6,D+79.4,D+66.0,0,,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_California,"{""Dianne Feinstein"": {""party"": ""Democratic"", ""votes"": 6019422, ""pct"": 54.16}, ""Kevin de León"": {""party"": ""Democratic"", ""votes"": 5093942, ""pct"": 45.84}}"
2018,Connecticut,CT,I,regular,General,"United States Senate election in Connecticut, 2018",825579,545717,15544,0.5952950592714372,0.3934967263707421,Chris Murphy,Matthew Corey,Chris Murphy,D,Matthew Corey,0.006372761097170546,Richard Lion,15544,1386840,"{""Richard Lion"": {""party"": ""Libertarian"", ""votes"": 8838, ""pct"": 0.64}, ""Jeff Russell"": {""party"": ""Green"", ""votes"": 6618, ""pct"": 0.48}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 88, ""pct"": 0.0}}",-3182,-105372,-124924,0.201798332901,0.084272052344,0.201527742383,0.095415054732,0.000270590517,-0.004884610732,0.011208214357820658,0.022899445912426836,-0.011691231554606179,0.2040857699577626,0.08402495298306921,0.20625077075268913,0.09626208718112024,-0.0021650007949265415,-0.005701637135575699,deepskyblue,D+20.2,D+8.4,D+20.2,D+9.5,D+0.0,R+0.5,0.64%,1.12%,2.29%,-1.17%,D+20.4,D+8.4,D+20.6,D+9.6,R+0.2,R+0.6,8838,,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Connecticut,"{""Chris Murphy"": {""party"": ""Democratic"", ""votes"": 825579, ""pct"": 59.53}, ""Matthew Corey"": {""party"": ""Republican"", ""votes"": 545717, ""pct"": 39.35}, ""Richard Lion"": {""party"": ""Libertarian"", ""votes"": 8838, ""pct"": 0.64}, ""Jeff Russell"": {""party"": ""Green"", ""votes"": 6618, ""pct"": 0.48}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 88, ""pct"": 0.0}}"
2018,Delaware,DE,I,regular,General,"United States Senate election in Delaware, 2018",217385,137127,8080,0.5995306018886242,0.37818539846438975,Tom Carper,Rob Arlett,Tom Carper,D,Rob Arlett,0.011500529520783691,Demitri Theodoropoulos,8080,362592,"{""Demitri Theodoropoulos"": {""party"": ""Green"", ""votes"": 4170, ""pct"": 1.15}, ""Nadine Frost"": {""party"": ""Libertarian"", ""votes"": 3910, ""pct"": 1.09}}",-48030,21427,-37014,0.221345203424,-0.153311333264,0.201527742383,0.095415054732,0.019817461041,-0.242467996340,0.022283999646986144,0.022899445912426836,-0.0006154462654406924,0.2263900798844609,-0.1664441040232835,0.20625077075268913,0.09626208718112024,0.020139309131771754,-0.2561706941419284,deepskyblue,D+22.1,R+15.3,D+20.2,D+9.5,D+2.0,R+24.2,1.15%,2.23%,2.29%,-0.06%,D+22.6,R+16.6,D+20.6,D+9.6,D+2.0,R+25.6,4170,,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Delaware,"{""Tom Carper"": {""party"": ""Democratic"", ""votes"": 217385, ""pct"": 59.95}, ""Rob Arlett"": {""party"": ""Republican"", ""votes"": 137127, ""pct"": 37.81}, ""Demitri Theodoropoulos"": {""party"": ""Green"", ""votes"": 4170, ""pct"": 1.15}, ""Nadine Frost"": {""party"": ""Libertarian"", ""votes"": 3910, ""pct"": 1.09}}"
